capacity_bytes,date,failure,model,serial_number,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_1_normalized,smart_1_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_22_normalized,smart_22_raw,smart_235_normalized,smart_235_raw,smart_23_normalized,smart_23_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_24_normalized,smart_24_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw
4000787030016,2018-02-05,1,ST4000DM000,Z3015L51,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,96.0,9889.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,116.0,105765032.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23926.0,100.0,36962770528.0,100.0,57712181746.0,,,,,,,,,,,,,,,95.0,0.0,100.0,16.0,100.0,0.0,79.0,86886615.0,,,73.0,23957.0
12000138625024,2018-02-05,1,ST12000NM0007,ZCH06HQA,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,1.0,694.0,100.0,0.0,,,58.0,42.0,,,100.0,1.0,99.0,3186.0,42.0,42.0,80.0,96122720.0,,,100.0,168.0,100.0,168.0,200.0,0.0,59.0,96122720.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,788.0,100.0,8122007408.0,100.0,6624234750.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,80.0,93075073.0,,,98.0,2335.0
1000204886016,2018-02-05,1,Samsung SSD 850 EVO 1TB,S35UNX0J105329E,,,,,99.0,4.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,67.0,33.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,4490455048.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,605.0
4000787030016,2018-05-24,1,ST4000DM000,Z3040E04,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,97.0,7667.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,111.0,32012864.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22453.0,100.0,45318909664.0,100.0,75403202069.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,76.0,44001466.0,,,75.0,22516.0
4000787030016,2018-05-24,1,ST4000DM000,Z3013TWR,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,79.0,21.0,75.0,25.0,100.0,0.0,100.0,7.0,66.0,69756.0,25.0,25.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,111.0,35824056.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38200.0,100.0,30696430652.0,100.0,280020931853.0,,,,,,,,,,,,,,,91.0,0.0,100.0,17.0,100.0,0.0,83.0,227544942.0,,,57.0,38480.0
8001563222016,2018-05-30,1,ST8000DM002,ZA10NJBT,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,41.0,100.0,301.0,30.0,30.0,1.0,148602696.0,,,100.0,0.0,100.0,0.0,200.0,0.0,82.0,148602696.0,,,,,,,,,,,,,,,,,,,,,,,100.0,17639.0,100.0,40449680416.0,100.0,95721266064.0,,,,,,,,,,,,,,,86.0,0.0,100.0,7.0,100.0,0.0,93.0,2233168187.0,,,80.0,17645.0
4000787030016,2018-09-24,1,ST4000DM000,Z30250EX,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,2.0,99.0,1.0,74.0,26.0,100.0,0.0,100.0,0.0,34.0,132153.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,118.0,199540248.0,,,,,,,,,,,,,,,,,,,,,,,100.0,33255.0,100.0,25720923896.0,100.0,231543377782.0,,,,,,,,,,,,,,,92.0,0.0,100.0,14.0,100.0,0.0,82.0,189515897.0,,,62.0,34009.0
8001563222016,2018-09-24,1,ST8000NM0055,ZA141Z21,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,98.0,5322.0,100.0,10.0,95.0,11728.0,27.0,27.0,84.0,231582640.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,231582640.0,,,,,,,,,,,,,,,,,,,,,,,100.0,13233.0,100.0,45651403264.0,100.0,94233258778.0,,,,,,,,,,,,,,,89.0,0.0,100.0,9.0,100.0,0.0,95.0,2904932192.0,,,85.0,13253.0
12000138625024,2018-09-24,1,ST12000NM0007,ZJV1CSCQ,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,8.0,100.0,182.0,30.0,30.0,74.0,26315056.0,,,100.0,0.0,100.0,0.0,200.0,0.0,74.0,26315056.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,1587.0,100.0,18283682928.0,100.0,18607964506.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,222915200.0,,,99.0,1635.0
500107862016,2018-09-24,1,WDC WD5000LPVX,WD-WX41A356N3L3,100.0,0.0,100.0,0.0,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,1.0,194.0,19502.0,119.0,24.0,,,200.0,0.0,200.0,1.0,100.0,0.0,200.0,0.0,200.0,2.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,73.0,20073.0,,,,,,,,,,,,,,,,,,,155.0,1241.0,100.0,84.0,200.0,0.0,200.0,0.0,,,73.0,20118.0
8001563222016,2018-07-21,1,ST8000DM002,ZA13Z44D,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,72.0,28.0,97.0,6353.0,100.0,2.0,93.0,14198.0,28.0,28.0,1.0,224889312.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,224889312.0,,,,,,,,,,,,,,,,,,,,,,,100.0,14352.0,100.0,48824414232.0,100.0,81745340116.0,,,,,,,,,,,,,,,94.0,0.0,100.0,3.0,100.0,0.0,95.0,3380367663.0,,,84.0,14390.0
14000519643136,2018-07-21,1,TOSHIBA MG07ACA14TA,18K0A02ZF97G,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.0,100.0,0.0,100.0,114.0,100.0,22.0,,,100.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,168951810.0,98.0,985.0,100.0,0.0,100.0,0.0,,,100.0,587.0,,,,,100.0,0.0,100.0,0.0,,,,,100.0,0.0,,,,,,,,,,,100.0,0.0,100.0,7874.0,100.0,3.0,100.0,43.0,100.0,0.0,100.0,0.0,98.0,1062.0
8001563222016,2018-09-18,1,ST8000NM0055,ZA153T5L,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,98.0,4881.0,100.0,5.0,100.0,38.0,24.0,24.0,22.0,78502032.0,,,100.0,0.0,100.0,0.0,200.0,0.0,79.0,78502032.0,,,,,,,,,,,,,,,,,,,,,,,100.0,11015.0,100.0,40191900152.0,100.0,79783317050.0,,,,,,,,,,,,,,,90.0,0.0,100.0,5.0,100.0,24.0,94.0,2284119983.0,,,88.0,11018.0
12000138625024,2018-09-18,1,ST12000NM0007,ZCH06HWJ,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,68.0,100.0,401.0,26.0,26.0,65.0,3177712.0,,,100.0,0.0,100.0,0.0,200.0,0.0,65.0,3177712.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,7727.0,100.0,47392534584.0,100.0,69554147022.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,8.0,73.0,19235862.0,,,92.0,7793.0
4000787030016,2018-09-18,1,ST4000DM000,Z305D2EC,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,1.0,96.0,9191.0,25.0,25.0,,,,,99.0,312.0,99.0,312.0,200.0,0.0,105.0,163379938.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22768.0,100.0,39845536560.0,100.0,116683291598.0,,,,,,,,,,,,,,,91.0,0.0,100.0,9.0,100.0,0.0,74.0,28953922.0,,,74.0,22850.0
500107862016,2018-07-23,1,TOSHIBA MQ01ABF050M,Y7GGP8TET,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,1755.0,100.0,28.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,96.0,1787.0,100.0,0.0,100.0,0.0,,,100.0,171.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1415.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,1797.0
4000787030016,2018-07-23,1,ST4000DM000,Z305B6FX,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,87.0,13.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,0.0,100.0,0.0,96.0,8970.0,25.0,25.0,,,,,100.0,24.0,100.0,24.0,200.0,0.0,116.0,104346264.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22054.0,100.0,42511741632.0,100.0,80693575354.0,,,,,,,,,,,,,,,92.0,0.0,100.0,11.0,100.0,8.0,78.0,69375540.0,,,75.0,22110.0
8001563222016,2018-09-26,1,ST8000NM0055,ZA181AA1,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,100.0,0.0,97.0,3.0,100.0,0.0,100.0,0.0,60.0,40.0,97.0,6627.0,100.0,11.0,95.0,10620.0,40.0,40.0,79.0,80488208.0,,,100.0,8.0,100.0,8.0,200.0,0.0,74.0,80488208.0,,,,,,,,,,,,,,,,,,,,,,,100.0,9850.0,100.0,37629292584.0,100.0,71408966300.0,,,,,,,,,,,,,,,95.0,0.0,100.0,4.0,100.0,1.0,94.0,2267068361.0,,,89.0,9890.0
500107862016,2018-09-26,1,TOSHIBA MQ01ABF050,564ESIYZS,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2.0,100.0,0.0,100.0,2004.0,100.0,30.0,,,100.0,0.0,100.0,120.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,100.0,0.0,51.0,19720.0,100.0,0.0,100.0,0.0,,,100.0,254.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,1371.0,100.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,51.0,19726.0
4000787030016,2018-09-26,1,ST4000DM000,Z305GXQD,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,0.0,100.0,0.0,98.0,4068.0,33.0,33.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,106.0,10634344.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22826.0,100.0,41420860920.0,100.0,123223709191.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,0.0,79.0,95792458.0,,,74.0,22852.0
12000138625024,2018-09-26,1,ST12000NM0007,ZCH0955C,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,71.0,29.0,100.0,0.0,,,64.0,36.0,,,100.0,20.0,100.0,223.0,36.0,36.0,80.0,97205880.0,,,100.0,0.0,100.0,0.0,200.0,0.0,80.0,97205880.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,3657.0,100.0,33867279424.0,100.0,41669462122.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,94.0,25896.0,87.0,514329919.0,,,96.0,3700.0
12000138625024,2018-09-26,1,ST12000NM0007,ZCH0BGYN,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,72.0,28.0,,,100.0,45.0,100.0,315.0,28.0,28.0,84.0,223914208.0,,,100.0,0.0,100.0,0.0,200.0,0.0,84.0,223914208.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,6151.0,100.0,41308155864.0,100.0,60722493158.0,,,,,,,,,,,,,,,92.0,0.0,100.0,6.0,100.0,8.0,89.0,803256313.0,,,93.0,6192.0
4000787030016,2018-05-26,1,ST4000DM000,Z3040EGC,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,97.0,6448.0,21.0,21.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,165770536.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22506.0,100.0,45120520168.0,100.0,88406219433.0,,,,,,,,,,,,,,,95.0,0.0,100.0,5.0,100.0,0.0,76.0,43720425.0,,,75.0,22567.0
4000787030016,2018-05-26,1,ST4000DM000,Z304JG00,100.0,0.0,,,100.0,6.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,97.0,7543.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,111.0,30760048.0,,,,,,,,,,,,,,,,,,,,,,,100.0,22971.0,100.0,45604088960.0,100.0,83909402949.0,,,,,,,,,,,,,,,94.0,0.0,100.0,6.0,100.0,0.0,81.0,160955999.0,,,74.0,23067.0
4000787030016,2018-05-26,1,ST4000DM000,Z302SY77,100.0,0.0,,,100.0,9.0,,,,,,,,,,,,,98.0,2.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,95.0,11008.0,30.0,30.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,114.0,81331600.0,,,,,,,,,,,,,,,,,,,,,,,100.0,23555.0,100.0,47809674672.0,100.0,72020898628.0,,,,,,,,,,,,,,,92.0,0.0,100.0,9.0,100.0,8.0,81.0,127453219.0,,,73.0,23746.0
4000787030016,2018-02-13,1,HGST HMS5C4040BLE640,PL1331LAHD1H7H,100.0,0.0,,,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,41.0,100.0,41.0,206.0,29.0,,,81.0,521.0,100.0,32.0,100.0,0.0,200.0,0.0,95.0,720896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,104.0,100.0,432.0,100.0,5.0,94.0,275.0,100.0,0.0,111.0,43.0,98.0,14625.0
4000787030016,2018-02-13,1,ST4000DM000,Z3041589,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,94.0,6.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,0.0,100.0,0.0,52.0,97375.0,22.0,22.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,121190304.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20908.0,100.0,22441825397.0,100.0,163013101275.0,,,,,,,,,,,,,,,92.0,0.0,100.0,18.0,100.0,8.0,88.0,762878944.0,,,76.0,21310.0
4000787030016,2018-02-13,1,ST4000DM000,Z301VBW9,100.0,0.0,,,100.0,27.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,0.0,1.0,225869.0,21.0,21.0,,,,,100.0,104.0,100.0,104.0,200.0,0.0,105.0,7913496.0,,,,,,,,,,,,,,,,,,,,,,,100.0,18242.0,100.0,14051324423.0,100.0,114119185514.0,,,,,,,,,,,,,,,91.0,0.0,100.0,27.0,100.0,0.0,87.0,661679461.0,,,79.0,19109.0
4000787030016,2018-02-13,1,ST4000DM000,S301081Z,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,100.0,0.0,90.0,21022.0,35.0,35.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,113.0,57448160.0,,,,,,,,,,,,,,,,,,,,,,,100.0,21591.0,100.0,45763954088.0,100.0,85406383866.0,,,,,,,,,,,,,,,98.0,0.0,100.0,2.0,100.0,0.0,80.0,108558989.0,,,76.0,21708.0
4000787030016,2018-02-07,1,ST4000DM000,Z3049ALW,100.0,0.0,,,100.0,3.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,100.0,0.0,100.0,82.0,23.0,23.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,142283544.0,,,,,,,,,,,,,,,,,,,,,,,100.0,4785.0,100.0,11227625832.0,100.0,34542689224.0,,,,,,,,,,,,,,,97.0,0.0,100.0,3.0,100.0,0.0,79.0,84227845.0,,,95.0,4787.0
4000787030016,2018-02-07,1,ST4000DM000,Z3044817,100.0,0.0,,,100.0,4.0,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,0.0,100.0,0.0,95.0,10042.0,24.0,24.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,117.0,138815720.0,,,,,,,,,,,,,,,,,,,,,,,100.0,4328.0,100.0,8674131969.0,100.0,6454962027.0,,,,,,,,,,,,,,,96.0,0.0,100.0,4.0,100.0,0.0,80.0,105161593.0,,,95.0,4401.0
8001563222016,2018-02-07,1,ST8000NM0055,ZA18BTGX,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,96.0,4.0,100.0,0.0,100.0,0.0,100.0,0.0,73.0,27.0,93.0,14917.0,100.0,5.0,100.0,1755.0,27.0,27.0,76.0,39467352.0,,,100.0,0.0,100.0,0.0,200.0,4.0,76.0,39467352.0,,,,,,,,,,,,,,,,,,,,,,,100.0,3756.0,100.0,25994046264.0,100.0,34508615722.0,,,,,,,,,,,,,,,96.0,0.0,100.0,3.0,100.0,0.0,89.0,763478482.0,,,96.0,3776.0
1000204886016,2018-02-07,1,Samsung SSD 850 EVO 1TB,S35UNX0J104412V,,,,,99.0,3.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,63.0,37.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,5236673856.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,661.0
1000204886016,2018-02-07,1,Samsung SSD 850 EVO 1TB,S35UNX0J104403E,,,,,99.0,3.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,65.0,35.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,5249148744.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,661.0
1000204886016,2018-02-07,1,Samsung SSD 850 EVO 1TB,S35UNX0J105331M,,,,,99.0,3.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,67.0,33.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,5030189760.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,661.0
1000204886016,2018-02-06,1,Samsung SSD 850 EVO 1TB,S35UNX0J104411J,,,,,99.0,3.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,71.0,29.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,5464380232.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,637.0
1000204886016,2018-02-06,1,Samsung SSD 850 EVO 1TB,S35UNX0J104410F,,,,,99.0,3.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,67.0,33.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,4950379120.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,628.0
12000138625024,2018-02-06,1,ST12000NM0007,ZCH0AJHG,100.0,0.0,,,100.0,1.0,,,,,,,,,,,,,,,,,94.0,6.0,100.0,0.0,,,70.0,30.0,,,100.0,0.0,100.0,63.0,30.0,30.0,82.0,152679160.0,,,100.0,40.0,100.0,40.0,200.0,0.0,68.0,152679160.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,100.0,608.0,100.0,8893494712.0,100.0,8104904290.0,,,,,,,,,,,,,,,99.0,0.0,100.0,1.0,100.0,0.0,80.0,91930567.0,,,100.0,624.0
8001563222016,2018-02-06,1,HGST HUH728080ALE600,VKGJ24RX,100.0,0.0,,,100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,9837.0,92.0,9837.0,187.0,32.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,133.0,108.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,128.0,18.0,100.0,1947.0
500107862016,2018-02-06,1,WDC WD5000LPVX,WD-WXE1E84FPZKA,100.0,0.0,100.0,0.0,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,200.0,0.0,189.0,35481.0,107.0,36.0,,,200.0,0.0,200.0,1.0,100.0,0.0,200.0,0.0,200.0,12.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,1316.0,100.0,53.0,200.0,0.0,200.0,0.0,,,68.0,23790.0
4000787030016,2018-02-06,1,ST4000DM000,W300JMZ1,100.0,0.0,,,100.0,34.0,,,,,,,,,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,74.0,26.0,100.0,0.0,100.0,8.0,1.0,226397.0,26.0,26.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,114.0,73306744.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38324.0,100.0,32196579576.0,100.0,385856186729.0,,,,,,,,,,,,,,,91.0,0.0,100.0,34.0,100.0,0.0,79.0,84158676.0,,,56.0,39292.0
4000787030016,2018-02-06,1,ST4000DM000,Z300CR45,100.0,0.0,,,100.0,16.0,,,,,,,,,,,,,96.0,4.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,100.0,7.0,86.0,28960.0,21.0,21.0,,,,,83.0,2936.0,83.0,2936.0,200.0,0.0,101.0,77268994.0,,,,,,,,,,,,,,,,,,,,,,,100.0,38547.0,100.0,32441105178.0,100.0,147597581968.0,,,,,,,,,,,,,,,91.0,0.0,100.0,17.0,100.0,8.0,81.0,155320756.0,,,56.0,38692.0
1000204886016,2018-02-06,1,Samsung SSD 850 EVO 1TB,S35UNX0J104414Y,,,,,99.0,3.0,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,70.0,30.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,4666068992.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,628.0
1000204886016,2018-02-06,1,Samsung SSD 850 EVO 1TB,S35UNX0J104426B,,,,,99.0,3.0,,,,,99.0,1.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,100.0,0.0,,,,,67.0,33.0,,,,,,,,,200.0,0.0,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,1.0,,,,,99.0,5240945120.0,,,,,,,,,,,,,,,,,,,,,100.0,0.0,,,,,99.0,628.0
8001563222016,2018-02-12,1,ST8000DM002,ZA140NJM,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,98.0,5979.0,100.0,2.0,99.0,3076.0,31.0,31.0,1.0,214450344.0,,,100.0,0.0,100.0,0.0,200.0,12.0,83.0,214450344.0,,,,,,,,,,,,,,,,,,,,,,,100.0,9263.0,100.0,39977687688.0,100.0,63962575968.0,,,,,,,,,,,,,,,85.0,0.0,100.0,12.0,100.0,0.0,93.0,1840307555.0,,,90.0,9337.0
4000787030016,2018-02-12,1,ST4000DM000,Z304HZ79,100.0,0.0,,,100.0,7.0,,,,,,,,,,,,,97.0,3.0,100.0,0.0,96.0,4.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,100.0,0.0,96.0,8948.0,28.0,28.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,113.0,57793808.0,,,,,,,,,,,,,,,,,,,,,,,100.0,20505.0,100.0,43275451464.0,100.0,77895852395.0,,,,,,,,,,,,,,,93.0,0.0,100.0,7.0,100.0,8.0,77.0,54337709.0,,,77.0,20604.0
