date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_22_normalized,smart_22_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
1/19/18,Z300WNP3,ST4000DM000,4.00079E+12,1,120,243833408,,,91,0,100,9,100,0,82,173879164,,,60,35874,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,88,12,82,18,100,0,100,1,91,18812,18,18,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,35801,100,29785986204,100,2.45804E+11,,,,,,,,,,
3/20/18,ZA139FRG,ST8000NM0055,8.00156E+12,1,68,183687944,,,90,0,100,5,100,1008,90,1014974087,,,93,6993,100,0,,,100,5,,,,,,,,,,,,,,,,,100,0,76,24,100,0,100,0,77,23,96,9342,100,1,100,1497,23,23,18,183687944,,,100,48,100,48,200,0,,,,,,,,,,,,,,,,,,,100,6989,100,33661915160,100,68217642036,,,,,,,,,,
3/20/18,Z4E09K9M,ST4000DX002,4.00079E+12,1,117,159479800,,,94,0,100,5,100,0,90,1092812790,,,81,17317,100,0,,,100,5,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,58,84975,100,0,100,960,22,22,66,159479800,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.17588E+14,100,35581709048,100,97667803445,,,,,,,,,,
3/20/18,Z4E095E3,ST4000DX002,4.00079E+12,1,113,53138024,,,90,0,100,14,100,0,82,186381853,,,96,4027,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,69,31,100,895,100,0,100,687,31,31,67,53138024,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.33144E+14,100,10366225496,100,27028189236,,,,,,,,,,
3/20/18,Z3025L8R,ST4000DM000,4.00079E+12,1,109,24154104,,,92,0,100,16,100,0,83,224734729,,,67,29496,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,100,0,100,3,95,5,73,27,100,0,100,1,31,138107,27,27,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,28814,100,25540503267,100,2.36356E+11,,,,,,,,,,
3/20/18,Z4F01XPK,ST4000DX002,4.00079E+12,1,120,241283308,,,91,0,100,13,100,0,83,4509393632,,,96,3838,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,98,5518,100,0,100,757,22,22,77,241283308,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.8769E+14,100,8494652757,100,4737463281,,,,,,,,,,
3/8/18,WD-WX51E93S2357,WDC WD5000LPVX,5.00108E+11,1,200,0,,,156,1191,100,316,200,0,200,0,,,53,34453,100,0,100,0,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,200,9,154,138798,120,23,,,200,0,200,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/18,S301NLRH,ST4000DM000,4.00079E+12,1,114,79834920,,,92,0,100,9,100,0,90,940021003,,,76,21170,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,97,6942,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,21074,100,43173785560,100,63327222415,,,,,,,,,,
3/22/18,Z4E09F4D,ST4000DX002,4.00079E+12,1,117,147140107,,,90,0,100,13,100,0,73,12958936236,,,96,4072,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,1,65535,70,30,100,1441,100,0,23,155790,30,30,65,147140107,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,1.66623E+14,100,8184393637,100,26200345184,,,,,,,,,,
3/22/18,Z300ZKA7,ST4000DM000,4.00079E+12,1,114,66482344,,,91,0,100,12,100,0,82,187060671,,,67,29713,100,0,,,100,12,,,,,,,,,,,,,,,99,1,100,0,100,0,100,2,79,21,77,23,100,0,100,2,81,38420,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29435,100,24533127227,100,1.94364E+11,,,,,,,,,,
1/27/18,ZA186EAZ,ST8000NM0055,8.00156E+12,1,84,226815096,,,95,0,100,4,100,0,88,697790761,,,96,3790,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,70,30,5,191526,100,7,100,1494,30,30,84,226815096,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,3778,100,26713856328,100,35353599148,,,,,,,,,,
1/27/18,ZCH06Z00,ST12000NM0007,1.20001E+13,1,80,104236152,,,96,0,100,3,100,0,79,71704134,,,98,1839,100,0,,,100,3,,,,,,,,,,,,,,,,,,,100,0,100,0,,,62,38,,,100,14,99,2494,38,38,80,104236152,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,939,100,7644979776,100,1005854032,,,,,,,,,,
1/27/18,S300Z4NM,ST4000DM000,4.00079E+12,1,106,170192776,,,92,0,100,11,100,0,78,70849171,,,75,22702,100,0,,,100,11,,,,,,,,,,,,,,,98,2,100,0,84,16,100,0,100,0,79,21,100,0,100,0,81,39965,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,22354,100,50625327112,100,77202341606,,,,,,,,,,
1/26/18,Z3016NYH,ST4000DM000,4.00079E+12,1,117,129355392,,,93,0,100,7,100,0,90,939622197,,,62,34103,100,0,,,100,7,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,89,11,80,20,100,0,100,1,97,6469,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,34079,100,27252952374,100,1.62927E+11,,,,,,,,,,
1/26/18,Z3040MBQ,ST4000DM000,4.00079E+12,1,118,183668712,,,91,0,100,10,100,0,90,967235330,,,77,20817,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,78,22,100,0,100,0,88,25585,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,20645,100,23154745914,100,1.75494E+11,,,,,,,,,,
1/26/18,PL1331LAGRR9TH,HGST HMS5C4040ALE640,4.00079E+12,1,100,0,135,99,142,545,100,13,100,0,100,0,113,42,96,31793,100,0,,,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,239,100,239,253,22,,,100,0,100,0,100,0,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/18,W300KW25,ST4000DM000,4.00079E+12,1,118,169052616,,,91,0,100,20,100,0,73,23600063,,,58,37073,100,0,,,100,19,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,96,4,82,18,100,0,100,4,63,75083,18,18,,,,,95,848,95,848,200,2,,,,,,,,,,,,,,,,,,,100,36790,100,31045001356,100,1.7475E+11,,,,,,,,,,
3/23/18,ZA180RA6,ST8000NM0055,8.00156E+12,1,47,81207800,,,94,0,100,5,97,13040,91,1197293598,,,94,5429,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,31,69,100,0,100,0,60,40,81,39862,100,3,99,2874,40,40,79,81207800,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,5394,100,28628710200,100,54502487814,,,,,,,,,,
3/23/18,Z305D493,ST4000DM000,4.00079E+12,1,119,210298760,,,92,0,100,9,100,0,89,912672655,,,79,18799,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,98,5435,25,25,,,,,99,192,99,192,200,0,,,,,,,,,,,,,,,,,,,100,18721,100,38164049112,100,90348149430,,,,,,,,,,
3/12/18,Z302FZXM,ST4000DM000,4.00079E+12,1,118,192410848,,,92,0,100,16,100,0,90,990756247,,,70,27024,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,100,0,100,11,100,0,80,20,100,0,100,0,51,98371,20,20,,,,,100,144,100,144,200,0,,,,,,,,,,,,,,,,,,,100,26666,100,27067939827,100,2.41251E+11,,,,,,,,,,
3/12/18,ZA1818CD,ST8000NM0055,8.00156E+12,1,52,227022736,,,96,0,100,3,96,15736,89,891086199,,,95,5114,100,0,,,100,3,,,,,,,,,,,,,,,,,100,0,54,46,100,0,100,0,53,47,97,6013,100,14,99,2232,47,47,84,227022736,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,5077,100,28400514624,100,39461529668,,,,,,,,,,
3/12/18,W300DCRV,ST4000DM000,4.00079E+12,1,108,14914016,,,91,0,100,22,100,0,85,348763761,,,53,41397,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,96,4,76,24,100,0,100,9,66,68882,24,24,,,,,99,200,99,200,200,0,,,,,,,,,,,,,,,,,,,100,41103,100,29579027754,100,1.87511E+11,,,,,,,,,,
3/6/18,Z3025QPZ,ST4000DM000,4.00079E+12,1,108,17552016,,,92,0,100,16,100,16,90,987017831,,,68,28366,100,0,,,100,16,,,,,,,,,,,,,,,100,0,100,0,91,9,100,0,100,0,78,22,100,0,100,0,57,86737,22,22,,,,,100,128,100,128,200,0,,,,,,,,,,,,,,,,,,,100,27884,100,22850866858,100,1.97862E+11,,,,,,,,,,
3/6/18,177QT3DUT,TOSHIBA MQ01ABF050M,5.00108E+11,1,100,0,100,0,100,1499,100,3,100,0,100,0,100,0,88,5191,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,4196,100,44,,,100,0,100,8,100,0,200,0,,,,,100,0,88,5177,100,0,100,0,,,100,262,,,100,0,,,,,,,,,,,,,,
3/6/18,ZA13R2RT,ST8000DM002,8.00156E+12,1,56,5426856,,,98,0,100,1,81,10848,93,2230441885,,,88,11099,100,0,,,100,1,,,,,,,,,,,,,,,,,100,0,45,55,100,0,100,0,56,44,91,18185,100,0,98,5410,44,44,22,5426856,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,11066,100,43625674424,100,76174968050,,,,,,,,,,
1/17/18,87DFWOG5T,TOSHIBA MQ01ABF050,5.00108E+11,1,100,0,100,0,100,2060,100,3,100,0,100,0,100,0,98,1157,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,100,0,100,1577,100,27,,,100,0,100,0,100,0,200,0,,,,,100,0,98,1156,100,0,100,0,,,100,253,,,100,0,,,,,,,,,,,,,,
1/17/18,S35UNX0J104425V,Samsung SSD 850 EVO 1TB,1.0002E+12,1,,,,,,,,,100,0,,,,,99,145,,,,,99,3,,,,,,,100,0,100,0,100,0,100,0,100,0,,,100,0,,,,,65,35,,,,,,,,,200,0,,,,,,,100,0,,,,,,,,,,,,,,,,,99,1,,,99,808655120,,,,,,,,,,,,
1/17/18,WDH032B9,ST4000DM005,4.00079E+12,1,61,213852700,,,99,0,100,2,99,0,72,17249774257,,,100,844,100,0,,,100,2,,,,,,,,,,,,,,,100,0,100,0,1,307,100,0,100,0,79,21,100,0,100,0,83,35505,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,5.5637E+13,100,7816997531,100,8859336136,,,,,,,,,,
1/17/18,ZA189HET,ST8000NM0055,8.00156E+12,1,81,136878136,,,98,0,100,2,100,169,87,507645680,,,97,3274,100,0,,,100,2,,,,,,,,,,,,,,,,,100,0,89,11,100,0,100,0,64,36,98,5336,100,6,100,689,36,36,81,136878136,,,100,128,100,128,200,0,,,,,,,,,,,,,,,,,,,100,3251,100,25583153944,100,30742537450,,,,,,,,,,
1/17/18,Z304D0Q8,ST4000DM000,4.00079E+12,1,119,216020680,,,92,0,100,10,100,0,87,543272451,,,79,18501,100,0,,,100,10,,,,,,,,,,,,,,,99,1,100,0,91,9,100,0,100,0,76,24,100,0,100,0,26,148893,24,24,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17785,100,23657133144,100,62059316467,,,,,,,,,,
1/3/18,Z3025LH2,ST4000DM000,4.00079E+12,1,117,119634464,,,92,0,100,11,99,568,79,91382508,,,68,28226,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,99,1,82,18,100,0,100,0,88,25558,18,18,,,,,99,256,99,256,200,0,,,,,,,,,,,,,,,,,,,100,28064,100,23483333380,100,1.92677E+11,,,,,,,,,,
1/3/18,W300SSGD,ST4000DM000,4.00079E+12,1,115,96990848,,,96,0,100,14,100,0,77,57874116,,,74,23168,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,98,2,100,0,100,0,80,20,100,0,100,0,100,477,20,20,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,23166,100,36681156376,100,65346361623,,,,,,,,,,
1/3/18,Z305AGS0,ST4000DM000,4.00079E+12,1,116,111524312,,,96,0,100,4,100,0,74,26490636,,,99,994,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,75,25,100,0,100,0,97,7937,25,25,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,964,100,7886949843,100,1281623208,,,,,,,,,,
1/3/18,Z3015C6Y,ST4000DM000,4.00079E+12,1,111,40135592,,,91,0,100,15,100,2,76,44957363,,,62,33981,100,0,,,100,14,,,,,,,,,,,,,,,99,1,100,0,1,2526,100,0,91,9,82,18,100,0,100,4,97,7274,18,18,,,,,100,6,100,6,200,0,,,,,,,,,,,,,,,,,,,100,33941,100,29024453328,100,2.21778E+11,,,,,,,,,,
1/3/18,S301PVB9,ST4000DM000,4.00079E+12,1,110,27361280,,,96,0,100,4,100,0,89,839025849,,,79,19117,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,93,7,100,0,100,0,76,24,100,0,100,0,94,13830,24,24,,,,,100,24,100,24,200,0,,,,,,,,,,,,,,,,,,,100,19022,100,40987991832,100,55740257273,,,,,,,,,,
1/3/18,ZA10YQJS,ST8000DM002,8.00156E+12,1,66,77145160,,,92,0,100,4,100,0,92,1476176781,,,85,13472,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,82,18,100,0,100,0,71,29,100,0,100,36,100,160,29,29,1,77145160,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,13460,100,51384468536,100,73567972768,,,,,,,,,,
1/2/18,S300V3AD,ST4000DM000,4.00079E+12,1,111,76075666,,,97,0,100,3,100,16,72,17337806,,,100,755,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,96,4,100,0,100,0,76,24,100,0,100,0,100,1374,24,24,,,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,745,100,7856394003,100,956313611,,,,,,,,,,
1/2/18,ZA11THZ7,ST8000DM002,8.00156E+12,1,71,53634704,,,96,0,100,2,96,15728,95,3463103114,,,86,12482,100,0,,,100,2,,,,,,,,,,,,,,,,,100,0,84,16,100,0,100,0,64,36,63,75531,100,4,99,2651,36,36,25,53634704,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,12428,100,43965750136,100,60763322242,,,,,,,,,,
1/2/18,ZA15W1KW,ST8000NM0055,8.00156E+12,1,83,197573968,,,99,0,100,1,100,0,79,84150844,,,100,308,100,0,,,100,1,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,58,42,99,2494,100,6,100,50,42,42,83,197573968,,,98,1016,98,1016,200,0,,,,,,,,,,,,,,,,,,,100,307,100,15686914856,100,1804393290,,,,,,,,,,
1/2/18,Z304JPGD,ST4000DM000,4.00079E+12,1,109,24170088,,,97,0,100,3,100,32,89,849349631,,,79,18589,100,0,,,100,3,,,,,,,,,,,,,,,99,1,100,0,87,13,100,0,100,0,76,24,100,0,100,0,95,11710,24,24,,,,,100,32,100,32,200,0,,,,,,,,,,,,,,,,,,,100,18427,100,41026950032,100,56089901230,,,,,,,,,,
1/2/18,Z3029GJ1,ST4000DM000,4.00079E+12,1,117,167753424,,,92,0,100,19,99,648,80,109356363,,,71,26027,100,0,,,100,19,,,,,,,,,,,,,,,52,48,100,0,40,60,100,1,100,0,68,32,100,0,100,0,82,36147,32,32,,,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,100,25858,100,28877057661,100,2.89402E+11,,,,,,,,,,
1/2/18,ZA123JN4,ST8000DM002,8.00156E+12,1,74,24972872,,,96,0,100,2,100,1648,95,3175595310,,,86,12702,100,0,,,100,2,,,,,,,,,,,,,,,,,100,0,91,9,100,0,100,0,58,42,96,9924,100,3,97,6039,42,42,22,24972872,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,12654,100,47365125256,100,55201984246,,,,,,,,,,
1/2/18,Z305D59A,ST4000DM000,4.00079E+12,1,116,109425528,,,92,0,100,11,100,0,89,835054137,,,81,16921,100,0,,,100,10,,,,,,,,,,,,,,,97,3,100,0,96,4,100,0,100,0,65,35,100,0,100,0,99,2487,35,35,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,16830,100,38888144496,100,70812303871,,,,,,,,,,
1/2/18,ZCH07Z42,ST12000NM0007,1.20001E+13,1,61,115658912,,,97,0,100,2,100,0,83,178196505,,,99,1729,100,0,,,100,2,,,,,,,,,,,,,,,,,,,90,10,100,0,,,77,23,,,100,8,100,1123,23,23,81,115658912,,,100,40,100,40,200,0,100,0,,,,,,,,,,,,,,,,,100,1307,100,16269405840,100,15096304326,,,,,,,,,,
1/16/18,ZCH06TQK,ST12000NM0007,1.20001E+13,1,75,29936144,,,99,0,100,1,100,0,74,27336562,,,100,827,100,0,,,100,1,,,,,,,,,,,,,,,,,,,100,0,100,0,,,57,43,,,100,1,100,1136,43,43,75,29936144,,,100,0,100,0,200,0,100,0,,,,,,,,,,,,,,,,,100,269,100,2235155896,100,1701033190,,,,,,,,,,
1/16/18,Z300H3EK,ST4000DM000,4.00079E+12,1,119,220295712,,,92,0,100,12,100,34,75,40802743,,,56,38773,100,0,,,100,11,,,,,,,,,,,,,,,99,1,100,0,72,28,100,1,70,30,75,25,100,0,100,2,94,12348,25,25,,,,,100,62,100,62,200,1,,,,,,,,,,,,,,,,,,,100,38698,100,36416410212,100,1.68377E+11,,,,,,,,,,
1/16/18,Z300MQZW,ST4000DM000,4.00079E+12,1,117,121609768,,,92,0,100,21,100,0,81,131651965,,,56,38765,100,0,,,100,21,,,,,,,,,,,,,,,99,1,100,0,100,0,100,0,97,3,71,29,100,0,100,7,76,49058,29,29,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38508,100,29843690268,100,3.40602E+11,,,,,,,,,,
1/16/18,ZA13PBM4,ST8000DM002,8.00156E+12,1,79,84748640,,,96,0,100,2,100,0,94,2428016411,,,88,10660,100,0,,,100,2,,,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,66,34,97,7673,100,2,97,6496,34,34,1,84748640,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,10609,100,42642140272,100,53946311670,,,,,,,,,,
3/7/18,Z3059KPY,ST4000DM000,4.00079E+12,1,119,208007896,,,94,0,100,7,100,8,87,637359796,,,78,19807,100,0,,,100,6,,,,,,,,,,,,,,,88,12,100,0,82,18,100,0,100,0,81,19,100,0,100,0,5,190029,19,19,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,18777,100,27011289808,100,79647025001,,,,,,,,,,
3/7/18,Z304LHP6,ST4000DM000,4.00079E+12,1,117,164768792,,,94,0,100,7,100,16,89,908384727,,,78,19657,100,0,,,100,6,,,,,,,,,,,,,,,98,2,100,0,59,41,100,0,100,0,77,23,100,0,100,0,84,33537,23,23,,,,,100,104,100,104,200,0,,,,,,,,,,,,,,,,,,,100,19252,100,40148511448,100,69304536566,,,,,,,,,,
3/5/18,ZA180YS8,ST8000NM0055,8.00156E+12,1,50,239649280,,,95,0,100,4,95,23104,92,1559584951,,,95,5170,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,3,97,100,0,100,0,59,41,93,15072,100,40,100,924,41,41,84,239649280,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,5157,100,24386570536,100,27733855588,,,,,,,,,,
3/5/18,W300BNCT,ST4000DM000,4.00079E+12,1,115,198987808,,,92,0,100,15,98,3032,86,415732030,,,54,41116,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,98,2,77,23,100,0,100,5,94,13116,23,23,,,,,82,3080,82,3080,200,0,,,,,,,,,,,,,,,,,,,100,41045,100,30929110596,100,1.88841E+11,,,,,,,,,,
3/5/18,Z3025934,ST4000DM000,4.00079E+12,1,117,161983056,,,91,0,100,9,100,0,81,140767849,,,67,29160,100,0,,,100,9,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,96,4,77,23,100,0,100,1,91,18423,23,23,,,,,97,496,97,496,200,0,,,,,,,,,,,,,,,,,,,100,29090,100,26640793873,100,1.94295E+11,,,,,,,,,,
3/5/18,Z302FD8T,ST4000DM000,4.00079E+12,1,113,50558224,,,92,0,100,10,100,0,78,75987107,,,70,26885,100,0,,,100,10,,,,,,,,,,,,,,,100,0,100,0,99,1,100,0,100,0,74,26,100,0,100,0,83,34396,26,26,,,,,86,2336,86,2336,200,0,,,,,,,,,,,,,,,,,,,100,26663,100,25991916462,100,2.33812E+11,,,,,,,,,,
3/5/18,Z304HTHF,ST4000DM000,4.00079E+12,1,98,78287178,,,97,0,100,3,100,32,89,937371748,,,78,20115,100,0,,,100,3,,,,,,,,,,,,,,,100,0,100,0,85,15,100,0,100,0,80,20,100,0,100,0,98,5410,20,20,,,,,98,464,98,464,200,0,,,,,,,,,,,,,,,,,,,100,20067,100,43195067632,100,77822251711,,,,,,,,,,
3/11/18,Z300NPLZ,ST4000DM000,4.00079E+12,1,118,194193200,,,91,0,100,18,100,0,84,240019325,,,57,38449,100,0,,,100,18,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,94,6,78,22,100,0,100,6,73,55078,22,22,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,38242,100,30864612144,100,3.13229E+11,,,,,,,,,,
1/14/18,Z302AK7Q,ST4000DM000,4.00079E+12,1,117,159371224,,,92,0,100,11,100,0,82,174911758,,,71,25731,100,0,,,100,11,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,74,53756,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,25552,100,49876830416,100,3.86852E+11,,,,,,,,,,
1/28/18,W300J8F6,ST4000DM000,4.00079E+12,1,117,118716216,,,92,0,100,30,100,0,82,178788735,,,57,37679,100,0,,,100,29,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,5,70,61381,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,37451,100,29617449468,100,2.80776E+11,,,,,,,,,,
1/28/18,ZA180ZHJ,ST8000NM0055,8.00156E+12,1,54,68837728,,,92,0,100,6,100,1864,89,806535023,,,96,4123,100,0,,,100,6,,,,,,,,,,,,,,,,,100,0,97,3,100,0,100,0,53,47,99,2826,100,6,99,2245,47,47,78,68837728,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,4089,100,27047219128,100,34741892422,,,,,,,,,,
1/28/18,ZCH06M3K,ST12000NM0007,1.20001E+13,1,81,120148032,,,98,0,100,2,100,0,85,324938530,,,98,2210,100,0,,,100,2,,,,,,,,,,,,,,,,,,,99,1,100,0,,,64,36,,,100,11,100,156,36,36,81,120148032,,,100,8,100,8,200,0,100,0,,,,,,,,,,,,,,,,,100,2175,100,26428084792,100,25694067436,,,,,,,,,,
1/29/18,Z3015HHX,ST4000DM000,4.00079E+12,1,117,143988880,,,91,0,100,23,100,0,89,855278387,,,64,32112,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,1,394942,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,29419,100,21809558322,100,2.94516E+11,,,,,,,,,,
1/29/18,Z302SV96,ST4000DM000,4.00079E+12,1,120,1953152,,,91,0,100,15,100,0,90,961202058,,,76,21575,100,0,,,100,15,,,,,,,,,,,,,,,100,0,100,0,88,12,100,0,100,0,77,23,100,0,100,0,69,63301,23,23,,,,,100,8,100,8,200,0,,,,,,,,,,,,,,,,,,,100,21181,100,26184639130,100,2.68765E+11,,,,,,,,,,
1/29/18,Z30581N5,ST4000DM000,4.00079E+12,1,119,215415392,,,96,0,100,4,100,0,89,889516670,,,80,17901,100,0,,,100,4,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,79,21,100,0,100,0,96,8892,21,21,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,17820,100,40838040224,100,74126567715,,,,,,,,,,
1/29/18,Z3015H54,ST4000DM000,4.00079E+12,1,120,243258576,,,91,0,100,23,100,0,89,857327843,,,64,32112,100,0,,,100,21,,,,,,,,,,,,,,,100,0,100,0,100,0,100,0,100,0,77,23,100,0,100,0,1,360248,23,23,,,,,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,100,30615,100,21805381273,100,3.16043E+11,,,,,,,,,,
1/29/18,PL1331LAHD04DH,HGST HMS5C4040BLE640,4.00079E+12,1,100,0,134,103,100,0,100,3,100,0,100,0,111,43,99,8309,100,0,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,100,3,193,31,,,100,0,100,0,100,0,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/15/18,ZA181026,ST8000NM0055,8.00156E+12,1,84,235341712,,,95,0,100,4,100,88,88,648320936,,,96,3820,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,95,5,100,0,100,0,56,44,99,3389,100,8,100,1064,44,44,84,235341712,,,100,16,100,16,200,0,,,,,,,,,,,,,,,,,,,100,3784,100,26576256584,100,32521622998,,,,,,,,,,
1/15/18,ZA13R4FR,ST8000DM002,8.00156E+12,1,80,91304520,,,92,0,100,4,100,856,93,1804907312,,,89,9900,100,0,,,100,4,,,,,,,,,,,,,,,,,100,0,88,12,100,0,100,0,55,45,98,4546,100,1,99,3439,45,45,1,91304520,,,100,40,100,40,200,0,,,,,,,,,,,,,,,,,,,100,9866,100,42436751968,100,54656833410,,,,,,,,,,
